opportunity_id,sales_agent,manager,regional_office,product,series,sales_price,account,sector,year_established,account_revenue,employees,office_location,deal_stage,engage_date,close_date,sales_cycle_days,close_value,won_flag
LCW83256,"Rosie Papadopoulos","Cara Losch",East,"GTX Pro",GTX,4821,Sumace,retail,2000,167.89,493,Romania,Won,2017-02-19,2017-03-04,13,5260,1
2EILEDKF,"Reed Clapper","Rocco Neubert",East,"MG Advanced",MG,3393,"Massive Dynamic",entertainment,1989,665.06,1095,"United States",Won,2017-02-20,2017-03-05,13,3315,1
QKVUGRN9,"Moses Frase","Dustin Brinkmann",Central,"GTX Plus Basic",GTX,1096,Rangreen,technolgy,1987,2938.67,8775,Panama,Lost,2017-02-22,2017-05-30,97,0,0
VFZOL6CB,"Elease Gluck","Celia Rouche",West,"MG Special",MG,55,Dalttechnology,software,2013,98.79,96,"United States",Won,2017-02-23,2017-03-10,15,47,1
RR4FWSVB,"Moses Frase","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Toughzap,retail,1995,332.43,799,"United States",Won,2017-02-23,2017-05-11,77,3025,1
4A189ZAB,"Gladys Colclough","Melvin Marxen",Central,"GTX Pro",GTX,4821,Dontechi,software,1982,4618,10083,"United States",Won,2017-02-26,2017-06-08,102,5142,1
DK955UBP,"Niesha Huffines","Melvin Marxen",Central,"MG Special",MG,55,Codehow,software,1998,2714.9,2641,"United States",Lost,2017-02-26,2017-05-20,83,0,0
3P0T15VX,"Rosie Papadopoulos","Cara Losch",East,"MG Special",MG,55,"The New York Inquirer",medical,1996,439.21,792,"United States",Lost,2017-02-26,2017-05-18,81,0,0
ZI1MPYF3,"James Ascencio","Summer Sewald",West,"MG Advanced",MG,3393,Dalttechnology,software,2013,98.79,96,"United States",Won,2017-02-27,2017-06-05,98,3813,1
7GRNFO6D,"Versie Hillebrand","Dustin Brinkmann",Central,"MG Special",MG,55,Dontechi,software,1982,4618,10083,"United States",Won,2017-02-28,2017-05-18,79,49,1
1VUBYV53,"Maureen Marcano","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Rantouch,telecommunications,1994,1188.42,3015,"United States",Won,2017-03-01,2017-03-21,20,1025,1
MXTAIS4Q,"Wilburn Farren","Cara Losch",East,"MG Advanced",MG,3393,Iselectrics,technolgy,2011,527.11,1428,"United States",Won,2017-03-01,2017-06-09,100,3783,1
JE245P8R,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Konmatfix,marketing,1985,375.43,1190,"United States",Won,2017-03-03,2017-05-28,86,1149,1
CPTEPYPZ,"Maureen Marcano","Summer Sewald",West,"GTX Basic",GTX,550,Xx-holding,finance,1993,7537.24,20293,"United States",Lost,2017-03-04,2017-05-20,77,0,0
YNKWBEEN,"Reed Clapper","Rocco Neubert",East,"GTX Basic",GTX,550,Kan-code,software,1982,11698.03,34288,"United States",Won,2017-03-04,2017-06-27,115,521,1
3AU5SZ3V,"Donn Cantrell","Rocco Neubert",East,"GTX Pro",GTX,4821,Donquadtech,technolgy,1992,1712.68,3194,"United States",Won,2017-03-05,2017-03-23,18,4443,1
S3XE14XP,"Vicki Laflamme","Celia Rouche",West,"GTX Basic",GTX,550,Goodsilron,marketing,2000,2952.73,5107,"United States",Won,2017-03-05,2017-05-08,64,565,1
ZVR3CS7N,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Pro",GTX,5482,Scottech,marketing,2012,45.39,100,"United States",Lost,2017-03-06,2017-05-20,75,0,0
11EK1VP7,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Funholding,finance,1991,2819.5,7227,"United States",Won,2017-03-07,2017-05-28,82,4978,1
21PRD9FN,"Garret Kinder","Cara Losch",East,"GTX Pro",GTX,4821,Donware,marketing,1999,1197.44,2570,"United States",Won,2017-03-07,2017-05-15,69,5022,1
UALNIVAY,"Anna Snelling","Dustin Brinkmann",Central,"GTX Plus Pro",GTX,5482,Hottechi,technolgy,1997,8170.38,16499,Korea,Lost,2017-03-09,2017-05-11,63,0,0
NY9ARKRE,"Marty Freudenburg","Melvin Marxen",Central,"MG Special",MG,55,Codehow,software,1998,2714.9,2641,"United States",Won,2017-03-09,2017-06-01,84,51,1
JYI35PPE,"Zane Levy","Summer Sewald",West,"MG Special",MG,55,Newex,services,1991,1012.72,3492,Germany,Lost,2017-03-10,2017-05-05,56,0,0
E7YSM99K,"Elease Gluck","Celia Rouche",West,"GTX Plus Basic",GTX,1096,Labdrill,medical,1985,2741.37,9226,"United States",Won,2017-03-12,2017-06-02,82,1101,1
JV1NCDKP,"Moses Frase","Dustin Brinkmann",Central,"MG Special",MG,55,Isdom,medical,2002,3178.24,4540,"United States",Won,2017-03-13,2017-05-11,59,57,1
8SKE4TT5,"Maureen Marcano","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Xx-holding,finance,1993,7537.24,20293,"United States",Lost,2017-03-15,2017-05-30,76,0,0
PEVJ6O6R,"Reed Clapper","Rocco Neubert",East,"GTX Pro",GTX,4821,Silis,medical,1994,2818.38,6290,"United States",Won,2017-03-17,2017-03-27,10,4064,1
4SK6YLB0,"Kami Bicknell","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Hottechi,technolgy,1997,8170.38,16499,Korea,Won,2017-03-18,2017-05-27,70,1065,1
B5CBSTM5,"Kary Hendrixson","Summer Sewald",West,"MG Advanced",MG,3393,Golddex,finance,2008,52.5,165,"United States",Won,2017-03-19,2017-03-29,10,3550,1
ZW7N89K3,"Rosalina Dieter","Celia Rouche",West,"GTX Pro",GTX,4821,Faxquote,telecommunications,1995,1825.82,5595,"United States",Lost,2017-03-20,2017-05-18,59,0,0
VF2OKZY5,"Vicki Laflamme","Celia Rouche",West,"MG Advanced",MG,3393,Scotfind,software,1996,6354.87,16780,"United States",Lost,2017-03-20,2017-06-12,84,0,0
VJ1EK4A3,"Daniell Hammack","Rocco Neubert",East,"GTX Basic",GTX,550,"Vehement Capital Partners",finance,1993,646.1,883,"United States",Won,2017-03-24,2017-04-02,9,540,1
J9QQVBQX,"Maureen Marcano","Summer Sewald",West,"GTX Plus Basic",GTX,1096,J-Texon,retail,1989,1388.67,3583,"United States",Lost,2017-03-24,2017-04-01,8,0,0
V690FQG4,"Maureen Marcano","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Scotfind,software,1996,6354.87,16780,"United States",Won,2017-03-24,2017-05-26,63,1264,1
XCC1C1GG,"Gladys Colclough","Melvin Marxen",Central,"GTX Basic",GTX,550,Stanredtax,finance,1987,1698.2,3798,"United States",Won,2017-03-25,2017-04-03,9,503,1
NSI9TMQ1,"Garret Kinder","Cara Losch",East,"GTX Pro",GTX,4821,Zencorporation,technolgy,2011,40.79,142,China,Lost,2017-03-27,2017-05-31,65,0,0
FAV4HHP4,"Donn Cantrell","Rocco Neubert",East,"GTX Pro",GTX,4821,Donquadtech,technolgy,1992,1712.68,3194,"United States",Won,2017-03-28,2017-06-03,67,4329,1
7SH51ME1,"Markita Hansen","Celia Rouche",West,"MG Advanced",MG,3393,Zoomit,entertainment,1992,324.19,978,"United States",Won,2017-03-28,2017-06-27,91,3738,1
9S7VQ79A,"Zane Levy","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Goodsilron,marketing,2000,2952.73,5107,"United States",Won,2017-03-28,2017-03-30,2,1084,1
ASL3FJZP,"Kami Bicknell","Summer Sewald",West,"MG Advanced",MG,3393,Faxquote,telecommunications,1995,1825.82,5595,"United States",Won,2017-03-29,2017-04-07,9,3523,1
8FXUNDUS,"Moses Frase","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Hottechi,technolgy,1997,8170.38,16499,Korea,Won,2017-03-29,2017-05-26,58,3982,1
3Z2BQVQ7,"Darcel Schlecht","Melvin Marxen",Central,"GTX Basic",GTX,550,Condax,medical,2017,4.54,9,"United States",Lost,2017-03-30,2017-04-01,2,0,0
WW3NDCO2,"Rosie Papadopoulos","Cara Losch",East,"GTX Plus Pro",GTX,5482,Zathunicon,retail,2010,71.12,144,"United States",Won,2017-03-30,2017-04-08,9,4668,1
Y975VCYM,"Reed Clapper","Rocco Neubert",East,"MG Special",MG,55,"Massive Dynamic",entertainment,1989,665.06,1095,"United States",Lost,2017-03-31,2017-04-12,12,0,0
JFB4WY8C,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Basic",GTX,550,Dontechi,software,1982,4618,10083,"United States",Won,2017-04-01,2017-04-08,7,565,1
H00Y9555,"Cecily Lampkin","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Domzoom,entertainment,1998,217.87,551,"United States",Won,2017-04-02,2017-04-10,8,3343,1
89064N0X,"Rosie Papadopoulos","Cara Losch",East,"MG Advanced",MG,3393,"Bluth Company",technolgy,1993,1242.32,3027,"United States",Lost,2017-04-02,2017-04-07,5,0,0
I58DG1XE,"Markita Hansen","Celia Rouche",West,"MG Advanced",MG,3393,Cheers,entertainment,1993,4269.9,6472,"United States",Won,2017-04-04,2017-06-10,67,2882,1
C2X9D7JO,"Maureen Marcano","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Rantouch,telecommunications,1994,1188.42,3015,"United States",Won,2017-04-04,2017-04-11,7,1181,1
3CWKBXEN,"Reed Clapper","Rocco Neubert",East,"GTX Basic",GTX,550,Donquadtech,technolgy,1992,1712.68,3194,"United States",Lost,2017-04-04,2017-04-13,9,0,0
79LGX9EX,"Cassey Cress","Rocco Neubert",East,"GTX Pro",GTX,4821,Yearin,retail,2005,2261.05,3851,"United States",Won,2017-04-05,2017-06-30,86,5558,1
3DB2J8UR,"Niesha Huffines","Melvin Marxen",Central,"GTX Basic",GTX,550,Isdom,medical,2002,3178.24,4540,"United States",Lost,2017-04-06,2017-04-16,10,0,0
WAF692K8,"Elease Gluck","Celia Rouche",West,"MG Special",MG,55,Dalttechnology,software,2013,98.79,96,"United States",Won,2017-04-07,2017-06-24,78,51,1
C7Y0UUIN,"Markita Hansen","Celia Rouche",West,"GTX Pro",GTX,4821,Goodsilron,marketing,2000,2952.73,5107,"United States",Won,2017-04-07,2017-05-27,50,5012,1
DI6H5ERU,"Maureen Marcano","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Rantouch,telecommunications,1994,1188.42,3015,"United States",Won,2017-04-07,2017-04-08,1,1109,1
KK7L97V7,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Funholding,finance,1991,2819.5,7227,"United States",Won,2017-04-08,2017-04-09,1,5678,1
RDQZ245F,"Elease Gluck","Celia Rouche",West,"MG Special",MG,55,Dalttechnology,software,2013,98.79,96,"United States",Won,2017-04-09,2017-05-29,50,56,1
X7FZMKZW,"Versie Hillebrand","Dustin Brinkmann",Central,"GTX Plus Basic",GTX,1096,Finhigh,finance,2006,1102.43,1759,"United States",Lost,2017-04-09,2017-04-21,12,0,0
IR03B656,"Gladys Colclough","Melvin Marxen",Central,"GTX Basic",GTX,550,Rundofase,technolgy,1983,1008.06,1238,"United States",Lost,2017-04-11,2017-04-21,10,0,0
BHT7UEDJ,"Cassey Cress","Rocco Neubert",East,"GTX Basic",GTX,550,Zathunicon,retail,2010,71.12,144,"United States",Won,2017-04-12,2017-04-19,7,553,1
JBBJL4C2,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Basic",GTX,550,Dontechi,software,1982,4618,10083,"United States",Won,2017-04-12,2017-06-23,72,531,1
FMNSL9TP,"Hayden Neloms","Celia Rouche",West,"MG Advanced",MG,3393,Scotfind,software,1996,6354.87,16780,"United States",Won,2017-04-14,2017-04-24,10,2997,1
QRVHBQSF,"Donn Cantrell","Rocco Neubert",East,"MG Special",MG,55,Ganjaflex,retail,1995,5158.71,17479,Japan,Won,2017-04-15,2017-04-16,1,49,1
QA9XE19H,"Kary Hendrixson","Summer Sewald",West,"MG Advanced",MG,3393,Newex,services,1991,1012.72,3492,Germany,Lost,2017-04-16,2017-04-23,7,0,0
GET2JILL,"Wilburn Farren","Cara Losch",East,"MG Advanced",MG,3393,"The New York Inquirer",medical,1996,439.21,792,"United States",Won,2017-04-17,2017-04-23,6,3490,1
OUIK8VX3,"Elease Gluck","Celia Rouche",West,"GTK 500",GTK,26768,Lexiqvolax,medical,2004,1618.89,3889,"United States",Won,2017-04-19,2017-04-20,1,23746,1
5LHNRZD3,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Streethex,retail,1988,1376.8,1165,Belgium,Lost,2017-04-19,2017-04-21,2,0,0
4LLWRSBJ,"Cassey Cress","Rocco Neubert",East,"MG Special",MG,55,Donquadtech,technolgy,1992,1712.68,3194,"United States",Won,2017-04-20,2017-04-22,2,59,1
1L6M83Q5,"Reed Clapper","Rocco Neubert",East,"MG Advanced",MG,3393,Donware,marketing,1999,1197.44,2570,"United States",Won,2017-04-21,2017-05-02,11,3214,1
7RJMI3GC,"Niesha Huffines","Melvin Marxen",Central,"GTX Basic",GTX,550,"Genco Pura Olive Oil Company",retail,2007,894.33,1635,Italy,Won,2017-04-23,2017-04-24,1,554,1
D3G7ER0D,"Wilburn Farren","Cara Losch",East,"GTX Pro",GTX,4821,Opentech,finance,1994,355.23,853,"United States",Won,2017-04-23,2017-05-01,8,5414,1
SLP4PTFK,"Darcel Schlecht","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Konmatfix,marketing,1985,375.43,1190,"United States",Won,2017-04-24,2017-05-06,12,1020,1
T361XRAQ,"Gladys Colclough","Melvin Marxen",Central,"GTX Pro",GTX,4821,Dontechi,software,1982,4618,10083,"United States",Lost,2017-04-24,2017-05-03,9,0,0
WUWOHRX2,"Markita Hansen","Celia Rouche",West,"GTX Plus Basic",GTX,1096,J-Texon,retail,1989,1388.67,3583,"United States",Won,2017-04-24,2017-04-29,5,788,1
RDF2R9F8,"Zane Levy","Summer Sewald",West,"GTX Basic",GTX,550,Finjob,employment,1988,2059.9,3644,"United States",Lost,2017-04-24,2017-04-30,6,0,0
M16WB7N8,"Anna Snelling","Dustin Brinkmann",Central,"GTX Plus Pro",GTX,5482,Warephase,services,1997,2041.73,5276,"United States",Lost,2017-04-26,2017-08-01,97,0,0
E59MLGMH,"Boris Faz","Rocco Neubert",East,"GTX Basic",GTX,550,"Umbrella Corporation",finance,1998,2022.14,5113,"United States",Lost,2017-04-26,2017-04-28,2,0,0
D3JR6WFQ,"Boris Faz","Rocco Neubert",East,"GTX Basic",GTX,550,"Umbrella Corporation",finance,1998,2022.14,5113,"United States",Won,2017-05-03,2017-05-13,10,511,1
KTX7ETCE,"Niesha Huffines","Melvin Marxen",Central,"GTX Basic",GTX,550,"Genco Pura Olive Oil Company",retail,2007,894.33,1635,Italy,Won,2017-05-04,2017-08-05,93,528,1
C64JTLGO,"Donn Cantrell","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,"Vehement Capital Partners",finance,1993,646.1,883,"United States",Won,2017-05-05,2017-05-06,1,1101,1
PYEQPW42,"Anna Snelling","Dustin Brinkmann",Central,"GTX Plus Pro",GTX,5482,Dontechi,software,1982,4618,10083,"United States",Won,2017-05-06,2017-05-09,3,4784,1
4JVY843T,"Lajuana Vencill","Dustin Brinkmann",Central,"MG Advanced",MG,3393,Streethex,retail,1988,1376.8,1165,Belgium,Lost,2017-05-06,2017-05-23,17,0,0
D3M1KUQ2,"Niesha Huffines","Melvin Marxen",Central,"MG Special",MG,55,Codehow,software,1998,2714.9,2641,"United States",Lost,2017-05-06,2017-05-26,20,0,0
NOO83M87,"Rosie Papadopoulos","Cara Losch",East,"GTX Plus Pro",GTX,5482,"Gekko & Co",retail,1990,2520.83,3502,"United States",Lost,2017-05-06,2017-08-02,88,0,0
JTTLDM4E,"Elease Gluck","Celia Rouche",West,"MG Special",MG,55,Dalttechnology,software,2013,98.79,96,"United States",Won,2017-05-08,2017-08-18,102,43,1
03CWYGC9,"Kami Bicknell","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Hottechi,technolgy,1997,8170.38,16499,Korea,Won,2017-05-08,2017-08-10,94,768,1
6C1DLYBH,"Niesha Huffines","Melvin Marxen",Central,"MG Special",MG,55,Ron-tech,medical,1992,3922.42,6837,"United States",Lost,2017-05-09,2017-08-22,105,0,0
O22S564Y,"Zane Levy","Summer Sewald",West,"GTX Plus Pro",GTX,5482,Goodsilron,marketing,2000,2952.73,5107,"United States",Won,2017-05-09,2017-05-20,11,5042,1
H26RG9KC,"Rosalina Dieter","Celia Rouche",West,"MG Advanced",MG,3393,Green-Plus,services,2003,692.19,1922,"United States",Lost,2017-05-10,2017-05-18,8,0,0
BLLYPR3S,"Corliss Cosme","Cara Losch",East,"MG Advanced",MG,3393,Sumace,retail,2000,167.89,493,Romania,Lost,2017-05-12,2017-08-24,104,0,0
G5Z0FWAX,"Kary Hendrixson","Summer Sewald",West,"GTX Pro",GTX,4821,Konex,technolgy,1980,7708.38,13756,"United States",Lost,2017-05-12,2017-08-03,83,0,0
QL97HH1Y,"Versie Hillebrand","Dustin Brinkmann",Central,"MG Special",MG,55,Dontechi,software,1982,4618,10083,"United States",Won,2017-05-13,2017-05-19,6,58,1
58DMWXXI,"James Ascencio","Summer Sewald",West,"GTX Plus Pro",GTX,5482,J-Texon,retail,1989,1388.67,3583,"United States",Lost,2017-05-16,2017-05-27,11,0,0
T4MF2SMF,"Hayden Neloms","Celia Rouche",West,"MG Advanced",MG,3393,Scotfind,software,1996,6354.87,16780,"United States",Won,2017-05-17,2017-06-04,18,3624,1
QX4VN0WB,"Daniell Hammack","Rocco Neubert",East,"GTX Basic",GTX,550,Mathtouch,marketing,1984,3027.46,9516,Jordan,Won,2017-05-19,2017-09-01,105,592,1
DTSCBNCX,"Violet Mclelland","Cara Losch",East,"GTX Plus Basic",GTX,1096,Donquadtech,technolgy,1992,1712.68,3194,"United States",Lost,2017-05-19,2017-08-12,85,0,0
81NOKKSW,"Gladys Colclough","Melvin Marxen",Central,"MG Special",MG,55,Statholdings,employment,1997,291.27,586,"United States",Won,2017-05-20,2017-08-31,103,68,1
MPCJV2LA,"Kary Hendrixson","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Hatfan,services,1982,792.46,1299,"United States",Lost,2017-05-20,2017-08-21,93,0,0
43NBMRFY,"Kami Bicknell","Summer Sewald",West,"GTX Plus Basic",GTX,1096,Scotfind,software,1996,6354.87,16780,"United States",Won,2017-05-21,2017-08-18,89,1198,1
TLT4JJ0U,"Marty Freudenburg","Melvin Marxen",Central,"MG Advanced",MG,3393,Warephase,services,1997,2041.73,5276,"United States",Lost,2017-05-23,2017-09-13,113,0,0
N4ZJ2PJT,"Wilburn Farren","Cara Losch",East,"MG Advanced",MG,3393,Donware,marketing,1999,1197.44,2570,"United States",Won,2017-05-24,2017-08-19,87,2699,1
EP0H3SJO,"Marty Freudenburg","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Ron-tech,medical,1992,3922.42,6837,"United States",Won,2017-05-25,2017-08-04,71,1275,1
DJDVV89L,"Versie Hillebrand","Dustin Brinkmann",Central,"MG Special",MG,55,Dontechi,software,1982,4618,10083,"United States",Won,2017-05-25,2017-06-11,17,59,1
S3JAC8GQ,"Boris Faz","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Zathunicon,retail,2010,71.12,144,"United States",Won,2017-05-26,2017-08-10,76,1354,1
E3JP7HCX,"Cassey Cress","Rocco Neubert",East,"MG Special",MG,55,"The New York Inquirer",medical,1996,439.21,792,"United States",Won,2017-05-26,2017-09-18,115,44,1
TX9VFL4J,"Reed Clapper","Rocco Neubert",East,"GTX Plus Basic",GTX,1096,Silis,medical,1994,2818.38,6290,"United States",Won,2017-05-27,2017-08-23,88,1019,1
12GLKKV4,"Markita Hansen","Celia Rouche",West,"GTX Plus Basic",GTX,1096,J-Texon,retail,1989,1388.67,3583,"United States",Won,2017-05-28,2017-06-08,11,941,1
2PQORQGO,"Boris Faz","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,Zencorporation,technolgy,2011,40.79,142,China,Won,2017-05-29,2017-09-13,107,5714,1
AAVJHH3M,"Zane Levy","Summer Sewald",West,"GTX Pro",GTX,4821,Green-Plus,services,2003,692.19,1922,"United States",Won,2017-05-29,2017-06-06,8,5532,1
3CP9VXC1,"Kary Hendrixson","Summer Sewald",West,"MG Special",MG,55,Labdrill,medical,1985,2741.37,9226,"United States",Won,2017-05-31,2017-08-15,76,69,1
28FTXKAB,"Markita Hansen","Celia Rouche",West,"MG Advanced",MG,3393,Zoomit,entertainment,1992,324.19,978,"United States",Won,2017-05-31,2017-09-23,115,3722,1
JL86Q0B4,"Wilburn Farren","Cara Losch",East,"MG Special",MG,55,"The New York Inquirer",medical,1996,439.21,792,"United States",Won,2017-05-31,2017-06-14,14,53,1
W604BPPE,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Basic",GTX,550,Dontechi,software,1982,4618,10083,"United States",Lost,2017-06-02,2017-08-25,84,0,0
ZA6CBQAL,"Donn Cantrell","Rocco Neubert",East,"GTX Pro",GTX,4821,Zotware,software,1979,4478.47,13809,"United States",Won,2017-06-04,2017-06-20,16,4308,1
HTA6XLY3,"Reed Clapper","Rocco Neubert",East,"MG Special",MG,55,"Massive Dynamic",entertainment,1989,665.06,1095,"United States",Won,2017-06-05,2017-09-24,111,54,1
41IM8V9E,"Zane Levy","Summer Sewald",West,"GTX Basic",GTX,550,Finjob,employment,1988,2059.9,3644,"United States",Lost,2017-06-05,2017-09-27,114,0,0
6MTURF7Q,"Hayden Neloms","Celia Rouche",West,"MG Special",MG,55,Green-Plus,services,2003,692.19,1922,"United States",Won,2017-06-07,2017-06-21,14,56,1
V93EX6XU,"Zane Levy","Summer Sewald",West,"GTX Pro",GTX,4821,Nam-zim,services,1987,405.59,1179,Brazil,Won,2017-06-07,2017-08-17,71,5185,1
0ORRC53X,"Zane Levy","Summer Sewald",West,"GTX Basic",GTX,550,Finjob,employment,1988,2059.9,3644,"United States",Won,2017-06-08,2017-09-08,92,520,1
2F0RUQ0B,"Donn Cantrell","Rocco Neubert",East,"GTX Pro",GTX,4821,Zotware,software,1979,4478.47,13809,"United States",Won,2017-06-09,2017-08-02,54,4517,1
NDGQ0H91,"Cassey Cress","Rocco Neubert",East,"MG Advanced",MG,3393,Sumace,retail,2000,167.89,493,Romania,Won,2017-06-10,2017-06-28,18,2871,1
MKEVYIDI,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Isdom,medical,2002,3178.24,4540,"United States",Won,2017-06-10,2017-06-17,7,834,1
OG13XT4P,"Niesha Huffines","Melvin Marxen",Central,"MG Special",MG,55,Ron-tech,medical,1992,3922.42,6837,"United States",Won,2017-06-14,2017-09-19,97,54,1
D5LEL3HF,"Darcel Schlecht","Melvin Marxen",Central,"MG Advanced",MG,3393,Rangreen,technolgy,1987,2938.67,8775,Panama,Won,2017-06-15,2017-09-09,86,2683,1
K6ZDH79M,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Funholding,finance,1991,2819.5,7227,"United States",Won,2017-06-18,2017-08-16,59,5088,1
BTNSR87A,"Jonathan Berthelot","Melvin Marxen",Central,"GTX Plus Basic",GTX,1096,Isdom,medical,2002,3178.24,4540,"United States",Won,2017-06-18,2017-07-01,13,1149,1
VWSFZUNS,"Anna Snelling","Dustin Brinkmann",Central,"GTX Plus Pro",GTX,5482,Hottechi,technolgy,1997,8170.38,16499,Korea,Won,2017-06-19,2017-08-24,66,5271,1
E4H6CBPJ,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Funholding,finance,1991,2819.5,7227,"United States",Won,2017-06-19,2017-09-26,99,5449,1
1FAMR9UR,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Funholding,finance,1991,2819.5,7227,"United States",Won,2017-06-19,2017-06-25,6,5030,1
RQXFD7FW,"Zane Levy","Summer Sewald",West,"GTX Pro",GTX,4821,Sonron,telecommunications,1999,1699.85,5108,"United States",Won,2017-06-19,2017-09-08,81,4428,1
VE4LZ8F5,"Daniell Hammack","Rocco Neubert",East,"MG Special",MG,55,Kan-code,software,1982,11698.03,34288,"United States",Won,2017-06-20,2017-08-25,66,62,1
V8I2CE9V,"Wilburn Farren","Cara Losch",East,"GTX Basic",GTX,550,Zotware,software,1979,4478.47,13809,"United States",Won,2017-06-20,2017-09-20,92,506,1
AFQG21L7,"Darcel Schlecht","Melvin Marxen",Central,"GTX Pro",GTX,4821,Funholding,finance,1991,2819.5,7227,"United States",Lost,2017-06-21,2017-07-01,10,0,0
LD1HNIUL,"Vicki Laflamme","Celia Rouche",West,"MG Advanced",MG,3393,Scotfind,software,1996,6354.87,16780,"United States",Won,2017-06-21,2017-06-23,2,3559,1
RGRUF328,"Gladys Colclough","Melvin Marxen",Central,"MG Special",MG,55,Statholdings,employment,1997,291.27,586,"United States",Won,2017-06-24,2017-08-14,51,48,1
WOJBLO4B,"Donn Cantrell","Rocco Neubert",East,"GTX Plus Pro",GTX,5482,"Vehement Capital Partners",finance,1993,646.1,883,"United States",Lost,2017-06-25,2017-07-02,7,0,0
SPHS260Y,"Kary Hendrixson","Summer Sewald",West,"MG Special",MG,55,Hatfan,services,1982,792.46,1299,"United States",Lost,2017-06-25,2017-08-27,63,0,0
Q3HYAWDW,"Markita Hansen","Celia Rouche",West,"MG Advanced",MG,3393,Golddex,finance,2008,52.5,165,"United States",Won,2017-06-26,2017-08-24,59,3838,1
